-73.938413,45.415521,7.224
-73.938365,45.415541,7.224
-73.938316,45.415562,7.246
-73.938266,45.415582,7.273
-73.938215,45.415603,7.232
-73.938164,45.415625,7.231
-73.938114,45.415647,7.229
-73.938065,45.41567,7.261
-73.938015,45.415692,7.311
-73.937966,45.415714,7.386
-73.937917,45.415736,7.428
-73.937869,45.415758,7.48
-73.937821,45.41578,7.517
-73.937772,45.415801,7.602
-73.937724,45.415823,7.669
-73.937675,45.415845,7.674
-73.937626,45.415866,7.711
-73.937578,45.415889,7.774
-73.937534,45.415912,7.839
-73.93749,45.415934,7.896
-73.937446,45.415955,7.953
-73.937402,45.415976,7.992
-73.937357,45.415997,8.002
-73.93731,45.416016,8.003
-73.937263,45.416037,8
-73.937214,45.416058,8.008
-73.937166,45.41608,8.055
-73.937117,45.416102,8.138
-73.937068,45.416123,8.197
-73.937019,45.416142,8.267
-73.936971,45.416162,8.304
-73.936924,45.41618,8.317
-73.936876,45.416198,8.309
-73.936829,45.416216,8.344
-73.936782,45.416234,8.442
-73.936736,45.416252,8.586
-73.936689,45.41627,8.67
-73.936641,45.416289,8.693
-73.936591,45.416307,8.739
-73.936541,45.416325,8.767
-73.93649,45.416343,8.767
-73.936439,45.416361,8.751
-73.936386,45.416378,8.723
-73.936333,45.416395,8.7
-73.93628,45.416413,8.645
-73.936228,45.41643,8.623
-73.936178,45.416449,8.603
-73.93613,45.416468,8.635
-73.936084,45.416485,8.646
-73.936042,45.416498,8.699
-73.936,45.416509,8.816
-73.935955,45.41652,8.69
-73.93591,45.41653,8.61
-73.935862,45.416539,8.571
-73.935819,45.416548,8.522
-73.935783,45.416561,8.541
-73.935758,45.41658,8.527
-73.935753,45.416605,8.508
-73.935765,45.416626,8.5
-73.935789,45.416641,8.496
-73.935818,45.416645,8.474
-73.935848,45.416639,8.467
-73.935876,45.416626,8.467
-73.935903,45.416609,8.454
-73.935928,45.41659,8.466
-73.935954,45.416572,8.582
-73.935983,45.416558,8.763
-73.936013,45.416545,8.771
-73.936045,45.416532,8.674
-73.93608,45.41652,8.588
-73.936117,45.416508,8.622
-73.936156,45.416496,8.626
-73.936197,45.416484,8.62
-73.93624,45.416472,8.636
-73.936281,45.416461,8.683
-73.936323,45.41645,8.679
-73.936365,45.416439,8.7
-73.936406,45.416428,8.685
-73.936449,45.416416,8.628
-73.936493,45.416405,8.576
-73.936537,45.416393,8.545
-73.93658,45.416382,8.58
-73.936624,45.416371,8.595
-73.936667,45.41636,8.593
-73.936709,45.416349,8.583
-73.936751,45.416336,8.561
-73.936792,45.41632,8.474
-73.936835,45.416302,8.377
-73.936879,45.416284,8.266
-73.936925,45.416265,8.168
-73.936971,45.416246,8.138
-73.937018,45.416226,8.053
-73.937064,45.416207,7.993
-73.937112,45.416187,7.919
-73.93716,45.416167,7.857
-73.937208,45.416147,7.802
-73.937256,45.416127,7.727
-73.937305,45.416107,7.691
-73.937353,45.416086,7.705
-73.937403,45.416066,7.716
-73.937452,45.416046,7.708
-73.937502,45.416025,7.654
-73.937553,45.416005,7.578
-73.937605,45.415984,7.522
-73.937656,45.415962,7.47
-73.937709,45.415941,7.422
-73.937761,45.41592,7.394
-73.937814,45.415899,7.343
-73.937867,45.415878,7.3
-73.937919,45.415857,7.302
-73.937972,45.415837,7.342
-73.938025,45.415818,7.395
-73.938076,45.415797,7.438
-73.938127,45.415777,7.422
-73.938178,45.415756,7.412
-73.93823,45.415735,7.292
-73.938283,45.415713,7.188
-73.938336,45.415692,7.17
-73.93839,45.415672,7.094
-73.938443,45.415651,7.09
-73.938495,45.415631,7.093
-73.938549,45.41561,7.026
-73.938603,45.415589,6.977
-73.938656,45.415567,6.959
-73.938708,45.415546,6.97
-73.93876,45.415525,6.95
-73.938813,45.415504,6.96
-73.938866,45.415483,6.96
-73.938917,45.415461,6.975
-73.93897,45.415438,7.02
-73.939021,45.415415,7.09
-73.939071,45.415392,7.178
-73.939122,45.415369,7.212
-73.939173,45.415349,7.207
-73.939225,45.415329,7.192
-73.939277,45.41531,7.175
-73.939328,45.415291,7.222
-73.939378,45.415272,7.326
-73.939427,45.415254,7.49
-73.939474,45.415236,7.649
-73.93952,45.415217,7.794
-73.939564,45.415199,7.897
-73.939606,45.41518,8.011
-73.939644,45.415161,8.092
-73.93968,45.415144,8.12
-73.939715,45.415129,8.155
-73.939748,45.41512,8.162
-73.939778,45.415121,8.259
-73.939801,45.415131,8.383
-73.939813,45.415147,8.405
-73.93981,45.415166,8.33
-73.939792,45.415183,8.199
-73.939776,45.415192,8.123
-73.939763,45.415198,8.079
-73.939749,45.415203,8.041
-73.939734,45.415208,8.042
-73.939717,45.415212,8.008
-73.939697,45.415217,7.982
-73.939674,45.415222,7.949
-73.939646,45.415229,7.927
-73.939614,45.415239,7.856
-73.939577,45.41525,7.767
-73.939536,45.415263,7.695
-73.939493,45.415278,7.531
-73.939447,45.415293,7.356
-73.939399,45.415309,7.243
-73.939353,45.415325,7.211
-73.939308,45.415343,7.194
-73.939265,45.41536,7.213
-73.939223,45.415378,7.22
-73.939181,45.415396,7.223
-73.939139,45.415415,7.136
-73.939095,45.415433,7.07
-73.939053,45.415451,7.052
-73.93901,45.41547,7.028
-73.938967,45.415488,7.01
-73.938925,45.415505,6.986
-73.938881,45.415523,6.96
-73.938836,45.415541,6.982
-73.938792,45.415559,6.96
-73.938748,45.415578,6.966
-73.938704,45.415596,6.987
-73.938662,45.415616,6.991
-73.938619,45.415635,7.036
-73.938577,45.415655,7.054
-73.938534,45.415674,7.075
-73.938489,45.415693,7.067
-73.938444,45.415712,7.098
-73.938399,45.41573,7.138
-73.938355,45.41575,7.162
-73.938309,45.415768,7.207
-73.938265,45.415786,7.257
-73.938222,45.415803,7.281
-73.938178,45.41582,7.326
-73.938134,45.415837,7.366
-73.938091,45.415854,7.388
-73.938048,45.41587,7.404
-73.938003,45.415886,7.411
-73.937957,45.415902,7.409
-73.937912,45.415918,7.375
-73.937866,45.415935,7.324
-73.937819,45.415952,7.312
-73.937773,45.415969,7.338
-73.937727,45.415986,7.362
-73.937679,45.416003,7.364
-73.937632,45.416021,7.363
-73.937585,45.416038,7.428
-73.937539,45.416057,7.489
-73.937493,45.416077,7.506
-73.937446,45.416096,7.5
-73.937398,45.416116,7.496
-73.937349,45.416138,7.524
-73.937299,45.416159,7.558
-73.937248,45.416181,7.597
-73.937198,45.416202,7.648
-73.93715,45.416222,7.736
-73.937102,45.416243,7.823
-73.937054,45.416263,7.915
-73.937005,45.416283,8.02
-73.936956,45.416303,8.138
-73.936908,45.416323,8.251
-73.936859,45.416342,8.361
-73.93681,45.416361,8.413
-73.936759,45.416377,8.529
-73.936708,45.416395,8.593
-73.936654,45.416413,8.576
-73.9366,45.416429,8.539
-73.936545,45.416446,8.535
-73.936489,45.416463,8.529
-73.936434,45.416478,8.532
-73.936377,45.416492,8.524
-73.936322,45.416506,8.562
-73.936267,45.41652,8.571
-73.936213,45.416535,8.562
-73.936161,45.416548,8.592
-73.93611,45.416562,8.587
-73.936061,45.416576,8.609
-73.936013,45.416588,8.762
-73.935963,45.416599,8.609
-73.935914,45.416611,8.439
-73.935863,45.41662,8.459
-73.935818,45.416629,8.511
-73.93578,45.416638,8.495
-73.93575,45.416652,8.44
-73.935731,45.416672,8.384
-73.935728,45.416694,8.348
-73.935741,45.416714,8.306
-73.935766,45.416726,8.301
-73.935795,45.416728,8.276
-73.935826,45.416722,8.268
-73.935857,45.416711,8.275
-73.935891,45.416697,8.272
