-18,0.41,13,4,3,11,1,15055
-45,0.5,12,4,3,11,2,15102
-29,0.93,8.2,11,3,11,3,14882
-46,0.5,11,6,3,11,4,15064
-54,0.58,10,7,3,11,5,15487
-45,0.62,10,9,3,11,6,16156
-26,0.66,9,7,3,11,7,17018
7,0.66,8,11,3,11,8,17770
55,0.71,8,9,3,11,9,18605
86,0.66,9,6,3,11,10,19235
127,0.92,10.3,11,3,11,11,19429
153,0.91,11.3,11,3,11,12,19518
135,0.62,13,6,3,11,13,19601
97,0.59,14,7,3,11,14,19373
49,0.92,12.6,11,3,11,15,19408
23,0.96,11.5,13,3,11,16,19284
-38,0.97,10.5,13,3,11,17,19092
-36,0.97,10.2,11,3,11,18,18622
-38,0.96,10.3,11,3,11,19,18067
-49,0.71,12,4,3,11,20,17620
-51,0.76,11,4,3,11,21,17039
-59,0.76,10,4,3,11,22,16073
-74,0.92,11.4,13,3,11,23,15473
-75,0.92,10.9,13,4,11,0,15338
-65,0.62,13,6,4,11,1,15060
-56,0.91,9.6,13,4,11,2,14773
-47,0.92,9.7,13,4,11,3,14954
-16,0.92,10.2,15,4,11,4,14708
-13,0.9,11.3,17,4,11,5,14687
-5,0.9,11.7,15,4,11,6,15478
-6,0.92,11.9,15,4,11,7,16245
-6,0.72,13,6,4,11,8,17377
-3,0.77,13,6,4,11,9,18162
0,0.72,13,6,4,11,10,19048
13,0.76,10,9,4,11,11,19762
42,0.81,8,7,4,11,12,20046
36,0.86,8.1,17,4,11,13,19957
25,0.87,8.1,13,4,11,14,20175
6,0.81,8,6,4,11,15,19989
-11,0.87,8,6,4,11,16,19948
-15,0.87,8,4,4,11,17,19422
-13,0.87,8,6,4,11,18,18981
-17,0.87,8,2,4,11,19,18418
-16,0.81,7,2,4,11,20,18082
-23,0.81,6,4,4,11,21,17605
-22,0.97,4.2,9,4,11,22,16611
-25,0.87,6,2,4,11,23,15880
-29,0.97,3.6,7,5,11,0,15894
-26,0.76,6,4,5,11,1,15807
-28,0.7,6,2,5,11,2,15308
-32,0.7,6,4,5,11,3,15262
-51,0.75,5,2,5,11,4,15567
-85,0.96,2.6,13,5,11,5,15612
-86,0.96,1.6,13,5,11,6,16081
-105,0.95,1.2,13,5,11,7,16624
-94,0.81,3,6,5,11,8,17556
20,0.91,3.1,17,5,11,9,18573
123,0.75,4,9,5,11,10,19127
208,0.65,5,9,5,11,11,19271
283,0.61,6,7,5,11,12,19477
281,0.52,6,6,5,11,13,19718
185,0.49,7,6,5,11,14,19752
120,0.52,6,7,5,11,15,19592
36,0.82,2.5,20,5,11,16,19699
-30,0.82,1.8,20,5,11,17,19385
-47,0.48,4,20,5,11,18,18965
-62,0.52,3,19,5,11,19,18225
-65,0.83,0.7,19,5,11,20,17847
-77,0.6,2,6,5,11,21,17170
-84,0.83,-0.2,19,5,11,22,16210
-87,0.55,2,6,5,11,23,15595
-89,0.84,-1,17,6,11,0,15882
-90,0.55,2,7,6,11,1,15682
-69,0.86,-1,15,6,11,2,15661
-66,0.55,2,7,6,11,3,15603
-66,0.55,2,6,6,11,4,15305
-80,0.6,1,7,6,11,5,14828
-77,0.6,2,7,6,11,6,15229
-77,0.64,2,7,6,11,7,15443
-7,0.69,2,9,6,11,8,15763
63,0.65,3,7,6,11,9,16215
34,0.65,4,7,6,11,10,16434
34,0.65,5,7,6,11,11,16637
51,0.65,6,6,6,11,12,16826
151,0.8,6.5,22,6,11,13,16902
127,0.81,6.5,22,6,11,14,17105
51,0.85,5.7,19,6,11,15,17140
8,0.53,8,4,6,11,16,17191
-21,0.57,8,7,6,11,17,16916
-70,0.62,9,9,6,11,18,16518
-73,0.66,8,7,6,11,19,16438
-66,0.66,8,7,6,11,20,16164
-26,0.95,4,9,6,11,21,15835
-38,0.96,4.6,7,6,11,22,15659
-69,0.66,8,7,6,11,23,15667
-70,0.97,3.7,9,7,11,0,15269
-72,0.76,7,7,7,11,1,15021
-67,0.96,4.5,13,7,11,2,14877
-60,0.96,4.3,11,7,11,3,15081
-71,0.76,6,6,7,11,4,15088
-70,0.96,3.8,11,7,11,5,15062
-65,0.76,6,6,7,11,6,15039
-66,0.95,3.3,11,7,11,7,15173
-43,0.76,6,6,7,11,8,15338
14,0.7,7,7,7,11,9,15650
136,0.81,8.3,15,7,11,10,15898
209,0.66,9,7,7,11,11,16043
162,0.62,10,11,7,11,12,16109
136,0.62,10,9,7,11,13,16245
179,0.69,12.3,17,7,11,14,16199
154,0.72,11.6,15,7,11,15,16276
43,0.51,13,6,7,11,16,16673
-21,0.51,13,6,7,11,17,16486
-16,0.47,13,6,7,11,18,16169
-11,0.47,13,6,7,11,19,15828
-12,0.47,13,6,7,11,20,15472
-11,0.77,10.2,17,7,11,21,15208
-18,0.5,12,6,7,11,22,15112
-31,0.54,12,7,7,11,23,14849
-31,0.83,9.6,19,1,11,0,14971
-20,0.85,9.5,19,1,11,1,14733
-9,0.89,9.8,19,1,11,2,14686
-9,0.76,10,6,1,11,3,14628
-13,0.76,10,6,1,11,4,14658
-25,0.76,10,9,1,11,5,14900
-26,0.76,10,7,1,11,6,15283
-27,0.71,11,9,1,11,7,16201
4,0.76,11,9,1,11,8,17268
26,0.76,11,7,1,11,9,18095
31,0.82,12,7,1,11,10,18928
85,0.67,14,7,1,11,11,19082
161,0.83,14.7,24,1,11,12,19157
134,0.83,15.1,22,1,11,13,19489
190,0.82,15.5,22,1,11,14,19502
98,0.85,14.7,17,1,11,15,19546
19,0.88,13.4,15,1,11,16,19587
-40,0.91,12.3,11,1,11,17,19112
-32,0.93,11.8,9,1,11,18,18549
-12,0.95,11.3,6,1,11,19,18014
-8,0.96,12.7,7,1,11,20,17379
-7,0.67,14,6,1,11,21,16844
-6,0.82,12,6,1,11,22,15965
-9,0.88,12,6,1,11,23,15697
-8,0.97,11.5,2,2,11,0,15573
-10,0.97,11.4,6,2,11,1,15019
-9,0.95,11,13,2,11,2,14921
-12,0.92,10.2,19,2,11,3,15066
-16,0.94,10,9,2,11,4,14734
-37,0.94,10,4,2,11,5,14921
-60,0.92,8.6,11,2,11,6,15620
-68,0.93,9,6,2,11,7,16573
-49,0.87,9,6,2,11,8,17615
15,0.88,9,17,2,11,9,18500
70,0.85,9.6,15,2,11,10,19256
136,0.87,9,6,2,11,11,19638
178,0.81,9,6,2,11,12,19581
203,0.71,11,7,2,11,13,19551
173,0.77,11.8,20,2,11,14,19545
107,0.66,11,7,2,11,15,19546
6,0.87,9.6,13,2,11,16,19473
-88,0.9,8.3,13,2,11,17,19080
-89,0.92,7.7,13,2,11,18,18629
-85,0.71,10,4,2,11,19,17955
-86,0.95,6.7,9,2,11,20,17491
-85,0.96,6.5,11,2,11,21,17060
-83,0.96,6.1,11,2,11,22,16146
-79,0.81,9,6,2,11,23,15779
-76,0.96,5.2,7,3,11,0,15714
-76,0.95,5,7,3,11,1,15366
-72,0.76,8,7,3,11,2,15265
-71,0.94,5.1,9,3,11,3,15483
-67,0.76,7,6,3,11,4,15386
-63,0.81,7,6,3,11,5,15479
-50,0.93,5.1,9,3,11,6,15932
-41,0.76,8,7,3,11,7,16525
-19,0.91,7.4,11,3,11,8,17295
33,0.76,10,7,3,11,9,18223
70,0.76,11,6,3,11,10,19049
164,0.71,11,9,3,11,11,19340
209,0.8,12.5,13,3,11,12,19462
203,0.8,12.8,11,3,11,13,19501
60,0.85,12.3,15,3,11,14,19733
3,0.71,12,7,3,11,15,19576
4,0.71,12,6,3,11,16,19551
-36,0.77,12,6,3,11,17,19171
-37,0.77,12,6,3,11,18,18615
-38,0.77,12,6,3,11,19,17798
-49,0.77,12,7,3,11,20,17393
-57,0.77,12,7,3,11,21,16861
-64,0.66,11,7,3,11,22,15819
-82,0.4,9,6,3,11,23,15912
-95,0.82,4.1,17,4,11,0,16140
-90,0.49,6,6,4,11,1,15738
-61,0.52,5,4,4,11,2,15320
-54,0.52,5,6,4,11,3,15397
-56,0.6,4,6,4,11,4,15654
-62,0.85,3.1,15,4,11,5,15698
-66,0.65,3,4,4,11,6,16012
-74,0.65,3,4,4,11,7,16906
-68,0.84,2.4,11,4,11,8,18052
16,0.65,3,6,4,11,9,18625
116,0.7,4,4,4,11,10,19401
182,0.66,4.8,11,4,11,11,19499
195,0.64,5.1,13,4,11,12,19748
162,0.56,5,4,4,11,13,19900
145,0.56,5,6,4,11,14,20083
103,0.56,5,4,4,11,15,20065
7,0.61,5,6,4,11,16,19980
-39,0.75,3,4,4,11,17,19577
-38,0.79,2.3,11,4,11,18,19201
-41,0.82,2,13,4,11,19,18480
-45,0.81,2,2,4,11,20,17950
-55,0.75,2,2,4,11,21,17461
-79,0.75,2,6,4,11,22,16462
-93,0.69,2,4,4,11,23,16000
-93,0.86,-0.8,19,5,11,0,16581
-89,0.69,1,6,5,11,1,16152
-62,0.86,-0.5,19,5,11,2,16218
-51,0.86,0,20,5,11,3,15374
-71,0.85,0.1,20,5,11,4,15738
-91,0.85,-0.6,20,5,11,5,16168
-93,0.84,-1.3,20,5,11,6,16176
-105,0.82,-1.8,19,5,11,7,16595
-106,0.77,-1.6,15,5,11,8,17921
-4,0.69,-1,4,5,11,9,18715
109,0.64,1,6,5,11,10,19409
189,0.6,1,7,5,11,11,19731
236,0.55,2,7,5,11,12,19977
239,0.55,2.8,17,5,11,13,19981
235,0.56,3,7,5,11,14,19956
89,0.64,2,6,5,11,15,19981
-1,0.73,1.2,11,5,11,16,19754
-84,0.56,3,6,5,11,17,19476
-88,0.6,3,7,5,11,18,18875
-86,0.6,3,7,5,11,19,18390
-84,0.65,3,6,5,11,20,17849
-80,0.78,-0.1,15,5,11,21,17326
-48,0.64,2,6,5,11,22,16467
-35,0.6,2,6,5,11,23,15985
-28,0.71,1,13,6,11,0,16178
-30,0.7,1.1,13,6,11,1,15679
-39,0.71,1.8,15,6,11,2,15745
-25,0.72,1.4,15,6,11,3,15667
-27,0.55,2,6,6,11,4,15594
-39,0.69,1.5,13,6,11,5,15683
-58,0.52,3,6,6,11,6,15241
-55,0.56,3,6,6,11,7,15496
-23,0.56,3,6,6,11,8,15678
29,0.59,3.7,17,6,11,9,16137
64,0.52,5,7,6,11,10,16365
106,0.45,6,7,6,11,11,16512
213,0.45,7,6,6,11,12,16822
245,0.56,7.1,20,6,11,13,16955
164,0.42,8,6,6,11,14,16857
66,0.65,6.6,11,6,11,15,16909
7,0.67,5.6,9,6,11,16,17246
-40,0.49,8,4,6,11,17,17148
-31,0.49,8,6,6,11,18,16678
-25,0.7,4.2,13,6,11,19,16298
-21,0.69,5.1,13,6,11,20,16165
-19,0.69,5.3,15,6,11,21,15919
-19,0.69,5.6,15,6,11,22,15686
-18,0.49,7,6,6,11,23,15426
-18,0.7,5.5,15,7,11,0,15558
-14,0.71,5.3,17,7,11,1,15074
-27,0.74,5.8,17,7,11,2,15189
-41,0.76,5.5,19,7,11,3,15029
-15,0.79,5.4,19,7,11,4,14934
-9,0.7,7,7,7,11,5,14939
-8,0.7,7,7,7,11,6,14949
-11,0.84,7.7,22,7,11,7,15181
-23,0.85,9.5,28,7,11,8,15406
46,0.84,11.2,35,7,11,9,15502
73,0.86,12.5,35,7,11,10,15460
10,0.89,11.1,28,7,11,11,15872
-49,0.86,10.2,28,7,11,12,16261
175,0.79,9.3,28,7,11,13,16556
186,0.77,8.7,19,7,11,14,16721
118,0.79,7.3,17,7,11,15,16832
-2,0.81,5.7,15,7,11,16,17109
-76,0.66,7,6,7,11,17,17084
-80,0.65,6,6,7,11,18,16625
-79,0.83,1.7,13,7,11,19,16466
-82,0.83,1.1,15,7,11,20,16378
-81,0.83,0,13,7,11,21,16127
-81,0.55,2,13,7,11,22,15860
-83,0.79,-1.2,7,7,11,23,15510
-90,0.76,-1.5,7,1,11,0,15389
-97,0.74,-1.8,7,1,11,1,15203
-100,0.69,-2,9,1,11,2,15200
-101,0.59,-2,9,1,11,3,15038
-102,0.63,-3,9,1,11,4,15282
-103,0.67,-2.3,6,1,11,5,15325
-105,0.65,-2.3,4,1,11,6,16215
-109,0.64,-2.5,4,1,11,7,17143
-113,0.59,-3.6,6,1,11,8,18149
-8,0.56,-2.7,6,1,11,9,18992
100,0.63,-4,7,1,11,10,19622
179,0.58,-3,7,1,11,11,19822
217,0.63,-4,7,1,11,12,20131
220,0.38,1.2,4,1,11,13,20043
179,0.38,-0.2,2,1,11,14,20017
104,0.39,-0.5,2,1,11,15,20143
-7,0.45,-1.7,2,1,11,16,20263
-102,0.54,-2,6,1,11,17,19893
-100,0.5,-2,7,1,11,18,19481
-98,0.54,-2,4,1,11,19,18801
-99,0.54,-3,4,1,11,20,18371
-96,0.58,-3,4,1,11,21,17940
-96,0.63,-3,2,1,11,22,16934
-97,0.68,-4,2,1,11,23,16507
-91,0.49,-4.1,2,2,11,0,16159
-91,0.49,-4.2,4,2,11,1,15904
-90,0.51,-4.2,2,2,11,2,15711
-88,0.5,-4.3,2,2,11,3,15770
-86,0.74,-5,2,2,11,4,15614
-87,0.49,-4.5,4,2,11,5,15749
-84,0.79,-6,2,2,11,6,16569
-96,0.74,-5,4,2,11,7,17042
-105,0.79,-5,2,2,11,8,18413
-6,0.36,-2.5,2,2,11,9,18950
99,0.32,-0.8,0,2,11,10,19618
179,0.3,0.4,0,2,11,11,19788
223,0.51,0,4,2,11,12,19908
219,0.3,1.4,0,2,11,13,19847
173,0.33,0.7,6,2,11,14,20239
105,0.36,0.2,6,2,11,15,20247
1,0.42,-1.9,6,2,11,16,20279
-60,0.42,-2.3,9,2,11,17,19936
-55,0.55,0,4,2,11,18,19320
-51,0.43,-2.3,13,2,11,19,18632
-44,0.55,-1,6,2,11,20,18347
-38,0.44,-1.8,15,2,11,21,17712
-30,0.55,-1,4,2,11,22,16824
-28,0.45,-1.8,17,2,11,23,16269
-23,0.45,-1.8,17,3,11,0,16111
-19,0.55,-1,9,3,11,1,15490
-16,0.55,-2,15,3,11,2,15341
-9,0.72,-3,17,3,11,3,15287
-10,0.86,-3.7,19,3,11,4,15325
-10,0.9,-3.7,19,3,11,5,15337
-13,0.94,-3.6,19,3,11,6,16315
-10,0.96,-3.5,19,3,11,7,17136
-6,0.96,-3.2,22,3,11,8,17975
-2,0.97,-2.9,24,3,11,9,18740
2,1,-2,15,3,11,10,19495
30,1,-2,15,3,11,11,19993
65,0.96,-1.5,22,3,11,12,20171
72,1,-2,11,3,11,13,20316
82,0.95,-1,20,3,11,14,20426
67,0.93,-1,13,3,11,15,20309
22,0.96,-1.7,15,3,11,16,20278
-13,0.96,-2.1,13,3,11,17,19974
-15,0.86,-1,7,3,11,18,19295
-11,0.86,-1,7,3,11,19,18682
-12,0.86,-1,9,3,11,20,17856
-18,0.93,-2,9,3,11,21,17278
-18,0.93,-2,9,3,11,22,16785
-21,0.93,-2,6,3,11,23,16213
-39,0.96,-3.8,4,4,11,0,16140
-46,0.96,-4.7,6,4,11,1,15653
-48,0.86,-2,2,4,11,2,15288
-53,0.86,-2,7,4,11,3,15393
-39,0.86,-2,6,4,11,4,15448
-15,0.93,-2,6,4,11,5,15434
-5,0.86,-1,6,4,11,6,16089
-7,0.86,-1,7,4,11,7,16832
-15,0.93,-1,6,4,11,8,17808
-13,0.99,0.2,13,4,11,9,18801
22,0.86,1,6,4,11,10,19720
60,1,1.2,13,4,11,11,20122
105,0.86,1,6,4,11,12,20180
146,0.87,2,6,4,11,13,20020
172,0.99,2.2,13,4,11,14,20280
79,0.87,3,6,4,11,15,20411
24,0.87,3,6,4,11,16,20246
-3,0.99,1.4,17,4,11,17,19810
-2,0.99,1.5,17,4,11,18,19323
0,0.87,3,6,4,11,19,18541
0,0.87,3,6,4,11,20,18068
0,0.87,4,7,4,11,21,17435
1,0.87,4,6,4,11,22,16638
2,0.87,4,6,4,11,23,16441
-3,0.99,2.5,17,5,11,0,16089
0,0.99,2.6,17,5,11,1,15847
0,0.99,2.9,15,5,11,2,15553
1,0.93,3,6,5,11,3,15581
3,0.98,3.4,17,5,11,4,15513
-2,0.87,4,6,5,11,5,15441
2,0.98,3.7,20,5,11,6,15549
2,0.93,4,6,5,11,7,16711
-1,0.81,6,11,5,11,8,17675
13,0.81,6,7,5,11,9,18400
29,0.81,6,7,5,11,10,19119
56,0.97,5.7,19,5,11,11,19559
58,0.96,6.1,20,5,11,12,19805
57,0.81,8,9,5,11,13,19673
49,0.76,9,7,5,11,14,19569
29,0.71,10,7,5,11,15,19453
6,0.76,9,4,5,11,16,19344
-13,0.96,6.4,15,5,11,17,19056
-14,0.96,6.3,15,5,11,18,18563
-13,0.87,6,4,5,11,19,17878
-17,0.87,6,2,5,11,20,17422
-32,0.87,6,2,5,11,21,16880
-33,0.76,8,4,5,11,22,15999
-28,0.76,8,6,5,11,23,15535
-26,0.71,9,6,6,11,0,15313
-13,0.96,6.3,11,6,11,1,14852
-11,0.96,6.8,11,6,11,2,14728
-11,0.71,9,6,6,11,3,14670
-9,0.71,9,4,6,11,4,14636
-11,0.76,8,7,6,11,5,14660
-10,0.76,8,7,6,11,6,14941
-8,0.97,6.1,7,6,11,7,15104
-11,0.76,8,7,6,11,8,15183
10,0.76,9,6,6,11,9,15867
34,0.76,9,2,6,11,10,16127
56,0.89,7.1,11,6,11,11,16442
72,0.81,8,7,6,11,12,16546
53,0.81,8,7,6,11,13,16792
36,0.76,7,6,6,11,14,16756
22,0.7,7,9,6,11,15,16852
9,0.76,6,9,6,11,16,16999
-3,0.7,6,7,6,11,17,16861
-5,0.7,6,11,6,11,18,16371
-14,0.95,5.1,15,6,11,19,16078
-22,0.75,5,7,6,11,20,15967
-13,0.96,4.3,15,6,11,21,15766
-10,0.75,4,9,6,11,22,15542
-7,0.75,3,13,6,11,23,15785
-7,0.97,3.8,13,7,11,0,15709
-6,0.75,3,11,7,11,1,15407
-6,0.75,3,9,7,11,2,15335
-9,0.81,3,9,7,11,3,15095
-7,0.81,3,9,7,11,4,15270
-7,0.98,4.3,13,7,11,5,15141
-6,0.98,4.3,11,7,11,6,14979
-7,0.93,3,7,7,11,7,15100
-9,0.87,4,9,7,11,8,15322
13,0.93,4,2,7,11,9,15522
55,0.87,5,2,7,11,10,15779
91,0.81,6,2,7,11,11,16080
120,0.76,8,2,7,11,12,16068
109,0.88,8,17,7,11,13,16079
96,0.58,12,7,7,11,14,16095
69,0.58,12,11,7,11,15,16279
33,0.9,7.2,17,7,11,16,16372
-1,0.89,7.3,17,7,11,17,16204
-1,0.9,7.3,19,7,11,18,15929
-1,0.91,7.2,19,7,11,19,15708
-1,0.54,12,6,7,11,20,15498
-2,0.94,9,20,7,11,21,15337
-1,0.93,9.2,22,7,11,22,15011
-3,0.93,9.7,22,7,11,23,14789
-1,0.94,10.2,22,1,11,0,15032
1,0.95,10.7,20,1,11,1,14431
2,0.76,11,6,1,11,2,14629
-2,0.96,12,22,1,11,3,14407
0,0.96,12.4,22,1,11,4,14265
-6,0.96,12.2,22,1,11,5,14385
-10,0.94,11.6,22,1,11,6,15176
-6,0.93,10.6,22,1,11,7,16035
-11,0.92,9.2,20,1,11,8,17310
7,0.9,8.6,22,1,11,9,18058
2,0.87,9,6,1,11,10,18891
18,0.85,7.6,20,1,11,11,19605
139,0.81,8,4,1,11,12,19855
161,0.76,8,6,1,11,13,20034
123,0.79,7.3,11,1,11,14,20125
74,0.81,6.7,11,1,11,15,20062
-5,0.7,7,6,1,11,16,19926
-62,0.76,6,4,1,11,17,19582
-65,0.75,5,2,1,11,18,19086
-67,0.88,3.5,6,1,11,19,18537
-68,0.92,2.2,2,1,11,20,18111
-55,0.91,2.1,4,1,11,21,17493
-52,0.9,2.3,6,1,11,22,16430
-42,0.9,2.5,7,1,11,23,15861
-23,0.91,2.5,7,2,11,0,16177
-5,0.81,3,4,2,11,1,15799
6,0.75,4,4,2,11,2,15565
7,0.87,3,7,2,11,3,15432
8,0.96,3.5,9,2,11,4,15563
9,0.96,3.7,11,2,11,5,15547
8,0.97,3.8,11,2,11,6,16129
8,0.97,4,9,2,11,7,16789
2,0.96,3.1,11,2,11,8,17993
20,0.96,3.5,13,2,11,9,18734
21,0.96,3.7,13,2,11,10,19752
46,1,2,13,2,11,11,20010
63,0.93,3,13,2,11,12,20252
55,0.94,4.6,17,2,11,13,20236
41,0.94,4.5,13,2,11,14,20278
30,0.95,4.2,17,2,11,15,20301
12,0.96,4,17,2,11,16,20096
-2,0.96,3.8,19,2,11,17,19717
2,0.96,4,20,2,11,18,19280
0,0.97,4.2,22,2,11,19,18553
-1,0.98,4.7,19,2,11,20,18115
0,0.98,5,20,2,11,21,17402
1,0.99,5.6,19,2,11,22,16512
3,1,4,17,2,11,23,16206
0,0.99,7.4,19,3,11,0,15777
-2,0.99,8.3,19,3,11,1,15257
-1,1,4,13,3,11,2,15223
-10,0.93,5,15,3,11,3,15563
-12,0.98,8.7,13,3,11,4,15160
-18,0.98,8.6,11,3,11,5,15120
-12,1,6,7,3,11,6,15765
-12,0.98,9.1,11,3,11,7,16485
-25,0.93,8,6,3,11,8,17670
-12,0.89,7.2,19,3,11,9,18544
44,0.86,7.5,20,3,11,10,19427
42,0.84,7.7,20,3,11,11,19758
159,0.81,8,7,3,11,12,19949
153,0.81,8,7,3,11,13,20016
134,0.71,8,7,3,11,14,19888
36,0.66,9,7,3,11,15,19792
-2,0.89,6.1,19,3,11,16,19804
-15,0.9,5.1,20,3,11,17,19438
-15,0.81,6,9,3,11,18,19002
-14,0.87,4,4,3,11,19,18578
-23,0.81,4,6,3,11,20,18057
-16,0.85,1.1,28,3,11,21,17610
-42,0.87,2,4,3,11,22,16606
-83,0.81,2,7,3,11,23,16866
-90,0.82,-1.1,20,4,12,0,16754
-94,0.75,1,4,4,12,1,15681
-95,0.78,-1.3,15,4,12,2,16188
-95,0.77,-1.5,15,4,12,3,15275
-94,0.76,-1.6,13,4,12,4,16007
-94,0.75,-1.5,11,4,12,5,16109
-93,0.74,-1.5,9,4,12,6,16205
-95,0.73,-1.5,11,4,12,7,16809
-109,0.65,-2.2,4,4,12,8,18023
-29,0.62,-1.6,4,4,12,9,18570
79,0.69,-2,6,4,12,10,19603
159,0.58,0.2,7,4,12,11,19633
206,0.57,1.1,9,4,12,12,20084
206,0.64,-1,7,4,12,13,19978
167,0.69,-1,2,4,12,14,20106
92,0.69,-1,4,4,12,15,19999
-15,0.69,-2,4,4,12,16,19984
-85,0.66,-1.2,7,4,12,17,19551
-83,0.69,-1,2,4,12,18,19129
-80,0.69,-1,2,4,12,19,18547
-43,0.74,-2,4,4,12,20,18017
-28,0.64,-1.1,6,4,12,21,17431
-35,0.8,-2,2,4,12,22,16273
-52,0.65,-1.1,7,4,12,23,15501
-65,0.66,-1.3,7,5,12,0,15571
-70,0.74,-1,7,5,12,1,15197
-51,0.8,-1,7,5,12,2,15535
-34,0.8,-1,7,5,12,3,15161
-26,0.7,-0.7,9,5,12,4,15525
-22,0.86,0,6,5,12,5,16055
-19,0.79,0.2,9,5,12,6,16121
-18,0.8,1,6,5,12,7,16811
-10,0.75,2,6,5,12,8,17788
2,0.9,1.8,13,5,12,9,18553
7,0.93,2.1,13,5,12,10,19081
26,0.94,2.3,13,5,12,11,19602
44,0.96,2.4,13,5,12,12,19825
42,0.97,2.2,13,5,12,13,19908
39,0.96,1.5,11,5,12,14,19796
30,0.96,1.1,11,5,12,15,19698
-13,0.93,2,4,5,12,16,19711
-81,0.87,2,4,5,12,17,19187
-86,0.93,1,4,5,12,18,18662
-89,0.8,1,6,5,12,19,18006
-90,0.8,0,9,5,12,20,17597
-92,0.8,0,6,5,12,21,17111
-97,0.74,-1,9,5,12,22,16182
-94,0.69,-1,7,5,12,23,15716
-98,0.81,-3.5,9,6,12,0,15427
-94,0.74,-3,2,6,12,1,15269
-90,0.79,-3.4,6,6,12,2,15126
-89,0.68,-3,4,6,12,3,14912
-82,0.68,-3,4,6,12,4,15136
-79,0.75,-3.2,4,6,12,5,15024
-90,0.75,-3.2,2,6,12,6,15439
-96,0.79,-5,4,6,12,7,15628
-109,0.79,-5,4,6,12,8,15876
-35,0.68,-2.7,6,6,12,9,16351
77,0.69,-2,4,6,12,10,16556
157,0.58,-0.2,7,6,12,11,16774
202,0.55,0.7,9,6,12,12,16787
205,0.64,0,7,6,12,13,17026
166,0.64,1,7,6,12,14,17151
94,0.64,1,7,6,12,15,17080
-16,0.71,-1.3,6,6,12,16,17139
-88,0.72,-1.5,7,6,12,17,17063
-80,0.72,-1.5,9,6,12,18,16605
-83,0.72,-1.5,9,6,12,19,16438
-82,0.69,1,4,6,12,20,16178
-81,0.71,-1.3,9,6,12,21,16153
-80,0.69,-1.3,9,6,12,22,15762
-78,0.68,-1.4,9,6,12,23,15853
-74,0.68,-1.5,9,7,12,0,15745
-73,0.69,-1.6,7,7,12,1,15081
-70,0.72,-1.4,7,7,12,2,15195
-63,0.73,-1.6,6,7,12,3,14944
-40,0.72,-1.4,6,7,12,4,14799
-32,0.71,-0.9,9,7,12,5,14913
-34,0.72,-0.8,9,7,12,6,15200
-60,0.73,-0.8,11,7,12,7,15320
-71,0.69,2,7,7,12,8,15342
-28,0.69,2,7,7,12,9,15783
78,0.65,4,7,7,12,10,15920
159,0.63,4.2,17,7,12,11,16213
201,0.62,5.4,17,7,12,12,16244
208,0.61,7,11,7,12,13,16468
166,0.66,7,9,7,12,14,16467
117,0.66,8,9,7,12,15,16482
16,0.62,9,9,7,12,16,16674
-41,0.66,8,7,7,12,17,16471
-32,0.62,9,7,7,12,18,16142
-17,0.62,9,7,7,12,19,15990
-6,0.92,3.6,13,7,12,20,15845
-2,0.62,9,9,7,12,21,15610
0,0.66,9,6,7,12,22,15337
-1,0.66,9,7,7,12,23,15165
-1,0.95,3.6,13,1,12,0,15214
-3,0.95,3.6,13,1,12,1,14728
1,0.87,7,6,1,12,2,14734
5,0.87,7,6,1,12,3,14690
1,0.96,4.1,15,1,12,4,14743
0,0.96,4.3,13,1,12,5,14807
-2,0.93,7,6,1,12,6,15705
0,0.87,7,7,1,12,7,16473
4,0.87,7,6,1,12,8,17545
13,0.93,7,6,1,12,9,18404
41,0.93,7,7,1,12,10,19059
29,0.93,7,6,1,12,11,19512
23,0.97,6.5,13,1,12,12,19568
22,0.97,6.6,13,1,12,13,19636
22,0.93,8,4,1,12,14,19786
28,0.93,8,2,1,12,15,19436
16,0.98,6.3,6,1,12,16,19627
4,0.98,6.2,6,1,12,17,19202
2,0.87,9,4,1,12,18,18693
0,0.99,5.7,2,1,12,19,18147
-3,0.99,6.3,6,1,12,20,17829
-5,0.93,8,2,1,12,21,17240
-5,0.93,8,6,1,12,22,16423
-5,0.87,8,7,1,12,23,15809
-5,0.99,4.5,15,2,12,0,15580
-5,0.87,6,13,2,12,1,15496
-5,0.93,5,11,2,12,2,15367
-6,0.93,5,11,2,12,3,15379
-6,0.93,5,11,2,12,4,15557
-7,0.93,4,9,2,12,5,15513
-7,0.99,1,11,2,12,6,16153
-8,0.99,0.8,11,2,12,7,16919
-19,0.93,2,11,2,12,8,17940
9,0.99,1.1,13,2,12,9,18892
16,0.99,0.9,13,2,12,10,19552
33,0.93,1,13,2,12,11,19835
42,0.86,1,13,2,12,12,20070
58,0.86,1,11,2,12,13,19953
34,0.86,1,9,2,12,14,19948
26,0.99,0.9,11,2,12,15,19678
6,0.98,0.6,11,2,12,16,19706
-7,0.86,1,9,2,12,17,19252
-9,0.8,1,9,2,12,18,18699
-6,0.8,1,9,2,12,19,18194
-9,0.8,1,9,2,12,20,17710
-7,0.8,1,9,2,12,21,17127
-7,0.95,0.3,7,2,12,22,16166
-5,0.95,0.3,7,2,12,23,15690
-8,0.95,0.3,7,3,12,0,15374
-8,0.95,0.2,7,3,12,1,15300
-11,0.86,0,7,3,12,2,14762
-14,0.86,0,7,3,12,3,14876
-15,0.86,0,9,3,12,4,14915
